date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-05-21,4.94,5.02,4.95,4.85,73882.0,0.05,1.02,5.132,5.212,5.606,104784.91,123900.54,145348.21
2019-05-20,5.01,5.13,4.9,4.8,101488.0,-0.17,-3.35,5.208,5.242,5.696,118345.0,128210.74,157577.89
2019-05-17,5.38,5.39,5.07,5.01,138458.77,-0.29,-5.41,5.328,5.27,5.815,141824.26,133619.65,167061.86
2019-05-16,5.46,5.46,5.36,5.29,99045.99,-0.02,-0.37,5.366,5.339,5.937,144508.31,131021.93,176457.74
2019-05-15,5.41,5.41,5.38,5.32,111049.8,0.05,0.94,5.322,5.365,6.052,143683.27,137502.14,196495.48
2019-05-14,5.37,5.43,5.33,5.3,141682.44,-0.17,-3.09,5.292,5.424,6.16,143016.17,141157.96,199642.95
2019-05-13,5.26,5.65,5.5,5.18,218884.3,0.24,4.56,5.276,5.499,6.28,138076.48,145145.19,203244.28
2019-05-10,5.22,5.29,5.26,4.94,151879.02,0.12,2.33,5.212,5.586,6.4,125415.04,142016.66,207080.24
2019-05-09,5.17,5.31,5.14,5.12,94920.81,-0.09,-1.72,5.312,5.686,6.513,117535.55,147180.28,212302.25
2019-05-08,5.1,5.32,5.23,5.01,107714.28,-0.02,-0.38,5.408,5.838,6.622,131321.01,155011.89,224996.87
2019-05-07,5.23,5.48,5.25,5.14,116984.01,0.07,1.35,5.556,6.0,6.747,139299.76,166795.88,234552.48
2019-05-06,5.64,5.64,5.18,5.18,155577.06,-0.58,-10.07,5.722,6.149,6.853,152213.9,186945.05,242652.88
2019-04-30,5.7,5.85,5.76,5.65,112481.58,0.14,2.49,5.96,6.36,6.946,158618.29,200504.07,245179.45
2019-04-29,6.03,6.08,5.62,5.6,163848.12,-0.35,-5.86,6.06,6.534,7.007,176825.01,221893.55,252715.8
2019-04-26,6.11,6.18,5.97,5.93,147608.02,-0.11,-1.81,6.268,6.739,7.073,178702.78,255488.82,255439.1
2019-04-25,6.34,6.52,6.08,6.0,181554.7,-0.29,-4.55,6.444,6.896,7.104,194291.99,258127.93,257521.76
2019-04-24,6.31,6.57,6.37,6.22,187599.02,0.11,1.76,6.576,7.06,7.127,221676.2,261343.38,261071.97
2019-04-23,6.69,6.78,6.26,6.16,203515.2,-0.4,-6.01,6.76,7.213,7.149,242389.84,272143.82,266661.04
2019-04-22,6.89,6.89,6.66,6.64,173236.95,-0.19,-2.77,7.008,7.339,7.165,266962.08,277424.22,270402.57
2019-04-19,6.69,7.3,6.85,6.65,225554.09,0.11,1.63,7.21,7.406,7.146,332274.87,294981.85,274485.92
2019-04-18,7.22,7.29,6.74,6.7,318475.72,-0.55,-7.54,7.348,7.493,7.12,321963.88,302309.09,279517.52
2019-04-17,7.41,7.56,7.29,7.2,291167.25,-0.21,-2.8,7.544,7.557,7.084,301010.56,298360.71,278150.3
2019-04-16,7.37,8.03,7.5,7.33,326376.41,-0.17,-2.22,7.666,7.531,7.01,301897.79,289854.83,269395.74
2019-04-15,7.55,8.24,7.67,6.93,499800.88,0.13,1.72,7.67,7.48,6.912,287886.35,283538.05,261026.2
2019-04-11,7.7,7.78,7.54,7.4,173999.12,-0.18,-2.33,7.602,7.406,6.793,257688.84,255389.37,243954.32
2019-04-10,7.72,8.05,7.72,7.65,213709.12,-0.18,-2.28,7.638,7.312,6.693,282654.3,256915.59,242121.13
2019-04-09,7.5,7.9,7.9,7.3,295603.41,0.38,5.05,7.57,7.193,6.594,295710.87,260800.57,239024.05
2019-04-08,7.2,7.62,7.52,7.2,256319.23,0.19,2.59,7.396,7.084,6.487,277811.88,261178.26,231096.64
2019-04-04,7.5,7.64,7.33,7.33,348813.31,-0.39,-5.05,7.29,6.991,6.395,279189.74,263380.91,229214.76
2019-04-03,7.36,7.75,7.72,7.2,298826.44,0.34,4.61,7.21,6.886,6.327,253089.91,253989.98,222750.0
2019-04-02,6.99,7.38,7.38,6.95,278991.97,0.35,4.98,6.986,6.746,6.227,231176.88,256725.96,217220.21
2019-04-01,6.91,7.15,7.03,6.86,206108.44,0.04,0.57,6.816,6.61,6.14,225890.27,257939.89,211772.66
2019-03-29,6.93,7.2,6.99,6.7,263208.53,0.06,0.87,6.772,6.489,6.07,244544.65,248936.65,211316.06
2019-03-28,6.57,6.93,6.93,6.48,218314.16,0.33,5.0,6.692,6.344,6.002,247572.09,238514.36,209560.64
2019-03-27,6.55,6.68,6.6,6.26,189261.28,0.07,1.07,6.562,6.179,5.931,254890.05,232519.27,210140.59
2019-03-26,6.8,6.98,6.53,6.51,252558.95,-0.28,-4.11,6.506,6.074,5.864,282275.04,227326.68,209354.28
2019-03-25,6.5,6.92,6.81,6.41,299380.31,0.22,3.34,6.404,5.994,5.803,289989.51,217247.52,208161.27
2019-03-22,6.56,6.59,6.59,6.35,278345.75,0.31,4.94,6.206,5.89,5.723,253328.66,201015.03,202975.46
2019-03-21,6.32,6.54,6.28,6.2,254903.95,-0.04,-0.63,5.996,5.798,5.648,229456.63,195048.6,196369.75
2019-03-20,5.86,6.32,6.32,5.82,326186.25,0.3,4.98,5.796,5.767,5.588,210148.5,191510.01,194221.83
2019-03-19,6.1,6.1,6.02,5.82,291131.28,0.2,3.44,5.642,5.707,5.538,172378.32,177714.47,186524.78
2019-03-18,5.64,5.82,5.82,5.64,116076.07,0.28,5.05,5.584,5.669,5.495,144505.54,165605.43,181694.55
2019-03-15,5.3,5.54,5.54,5.29,158985.62,0.26,4.92,5.574,5.65,5.465,148701.39,173695.47,186572.92
2019-03-14,5.51,5.63,5.28,5.27,158363.28,-0.27,-4.87,5.6,5.66,5.444,160640.57,180606.91,190475.09
2019-03-13,5.69,5.82,5.55,5.55,137335.33,-0.18,-3.14,5.738,5.683,5.424,172871.53,187761.91,189746.76
2019-03-12,5.79,5.88,5.73,5.63,151767.39,-0.04,-0.69,5.772,5.653,5.388,183050.62,191381.88,190538.82
2019-03-11,5.63,5.78,5.77,5.6,137055.34,0.1,1.76,5.754,5.611,5.341,186705.33,199075.01,189437.47
2019-03-08,5.8,5.84,5.67,5.67,218681.52,-0.3,-5.03,5.726,5.556,5.292,198689.55,204935.89,191008.82
2019-03-07,5.7,6.01,5.97,5.65,219518.05,0.25,4.37,5.72,5.497,5.24,200573.25,197690.9,185227.48
2019-03-06,5.64,5.76,5.72,5.61,188230.8,0.08,1.42,5.628,5.408,5.171,202652.29,196933.65,180681.22
2019-03-05,5.65,5.73,5.64,5.54,170040.92,0.01,0.18,5.534,5.369,5.112,199713.14,195335.09,178688.49
2019-03-04,5.61,5.85,5.63,5.58,196976.48,-0.01,-0.18,5.468,5.321,5.062,211444.69,197783.66,178967.77
2019-03-01,5.54,5.75,5.64,5.41,228100.02,0.13,2.36,5.386,5.28,5.001,211182.23,199450.36,175916.19
2019-02-28,5.26,5.51,5.51,5.24,229913.22,0.26,4.95,5.274,5.228,4.948,194808.55,200343.26,170868.44
2019-02-27,5.26,5.43,5.25,5.19,173535.05,-0.06,-1.13,5.188,5.165,4.891,191215.01,191731.61,165833.25
2019-02-26,5.21,5.46,5.31,5.13,228698.69,0.09,1.72,5.204,5.123,4.858,190957.04,189695.75,165009.29
2019-02-25,5.09,5.23,5.22,5.06,195664.19,0.14,2.76,5.174,5.071,4.833,184122.64,179799.94,164706.92
2019-02-22,5.02,5.11,5.08,5.01,146231.58,0.0,0.0,5.174,5.028,4.804,187718.48,177081.74,161341.94
2019-02-21,5.36,5.39,5.08,5.06,211945.52,-0.25,-4.69,5.182,4.982,4.783,205877.98,172764.06,163050.23
2019-02-20,5.17,5.41,5.33,5.13,172245.23,0.17,3.29,5.142,4.933,4.775,192248.21,164428.79,153019.95
2019-02-19,5.17,5.25,5.16,5.05,194526.66,-0.06,-1.15,5.042,4.855,4.742,188434.46,162041.89,145790.27
2019-02-18,5.2,5.3,5.22,5.06,213643.41,0.1,1.95,4.968,4.802,4.707,175477.24,160151.87,141066.87
2019-02-15,4.9,5.12,5.12,4.89,237029.09,0.24,4.92,4.882,4.721,4.659,166445.0,152382.03,136502.42
2019-02-14,4.83,4.89,4.88,4.77,143796.67,0.05,1.03,4.782,4.668,4.605,139650.15,141393.62,131596.33
2019-02-13,4.77,4.94,4.83,4.77,153176.47,0.04,0.83,4.724,4.617,4.573,136609.37,139934.89,131555.54
2019-02-12,4.75,4.88,4.79,4.72,129740.57,0.0,0.0,4.668,4.593,4.553,135649.33,140322.83,129909.84
2019-02-11,4.69,4.85,4.79,4.58,168482.2,0.17,3.68,4.636,4.595,4.537,144826.5,149613.9,128411.81
2019-02-01,4.61,4.65,4.62,4.53,103054.82,0.03,0.65,4.56,4.58,4.522,138319.06,145602.13,128031.23
2019-01-31,4.64,4.74,4.59,4.54,128592.81,0.04,0.88,4.554,4.584,4.521,143137.1,153336.4,134480.76
2019-01-30,4.63,4.83,4.55,4.5,148376.23,-0.08,-1.73,4.51,4.616,4.514,143260.41,141611.1,132832.01
2019-01-29,4.41,4.63,4.63,4.21,175626.45,0.22,4.99,4.518,4.629,4.521,144996.33,129538.65,138590.72
2019-01-28,4.61,4.7,4.41,4.39,135944.98,-0.18,-3.92,4.554,4.612,4.526,154401.29,121981.86,130518.2
2019-01-25,4.4,4.59,4.59,4.31,127145.04,0.22,5.03,4.6,4.596,4.555,152885.2,120622.81,123958.25
2019-01-24,4.52,4.55,4.37,4.36,129209.33,-0.22,-4.79,4.614,4.542,4.588,163535.69,121799.04,117641.65
2019-01-23,4.72,4.77,4.59,4.57,157055.83,-0.22,-4.57,4.722,4.528,4.646,139961.8,123176.18,111236.73
2019-01-22,4.75,4.87,4.81,4.69,222651.28,0.17,3.66,4.74,4.512,4.708,114080.98,119496.86,103418.29
2019-01-21,4.55,4.7,4.64,4.48,128364.53,-0.02,-0.43,4.67,4.478,4.774,89562.43,107209.72,92348.98
2019-01-18,4.89,4.89,4.66,4.66,180397.48,-0.25,-5.09,4.592,4.464,4.864,88360.43,110460.34,86012.85
2019-01-17,4.91,4.91,4.91,4.91,11339.86,0.23,4.92,4.47,4.458,4.971,80062.38,115625.12,86581.42
2019-01-16,4.68,4.68,4.68,4.68,27651.73,0.22,4.93,4.334,4.412,5.049,106390.57,124052.92,95262.24
2019-01-15,4.38,4.46,4.46,4.31,100058.53,0.21,4.94,4.284,4.412,5.155,124912.75,147642.8,102553.69
2019-01-14,4.05,4.25,4.25,3.97,122354.53,0.2,4.94,4.286,4.44,5.277,124857.01,139054.55,102660.29
2019-01-11,4.22,4.24,4.05,4.04,138907.27,-0.18,-4.25,4.336,4.514,5.392,132560.25,127293.69,102109.71
2019-01-10,4.4,4.42,4.23,4.21,142980.8,-0.2,-4.51,4.446,4.634,5.505,151187.85,113484.27,101931.96
2019-01-09,4.45,4.54,4.43,4.42,120262.61,-0.04,-0.9,4.49,4.764,5.607,141715.27,99297.29,105676.72
2019-01-08,4.42,4.57,4.47,4.4,99779.85,-0.03,-0.67,4.54,4.903,5.684,170372.85,87339.72,102974.53
2019-01-07,4.58,4.63,4.5,4.37,160870.7,-0.1,-2.17,4.594,5.069,5.745,153252.08,77488.24,103882.13
2019-01-04,4.23,4.67,4.6,4.23,232045.28,0.15,3.37,4.692,5.264,5.809,122027.14,61565.37,108529.11
2019-01-03,4.46,4.57,4.45,4.45,95617.91,-0.23,-4.92,4.822,5.483,5.879,75780.68,57537.72,101098.82
