date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-05-21,5.32,5.47,5.36,5.28,141422.3,0.04,0.75,5.326,5.22,5.222,100367.37,97049.8,100569.82
2019-05-20,5.26,5.32,5.32,5.17,55596.15,0.11,2.11,5.31,5.183,5.239,96054.81,90795.54,97686.41
2019-05-17,5.39,5.41,5.21,5.16,74886.0,-0.18,-3.34,5.27,5.136,5.261,99510.15,97921.53,99850.41
2019-05-16,5.37,5.49,5.39,5.29,118281.08,0.04,0.75,5.282,5.124,5.288,120702.66,98723.4,102290.06
2019-05-15,5.29,5.45,5.35,5.23,111651.33,0.07,1.33,5.186,5.076,5.305,105187.93,103462.07,103068.74
2019-05-14,5.11,5.41,5.28,5.05,119859.5,0.16,3.12,5.114,5.048,5.325,93732.23,98535.55,100868.17
2019-05-13,5.2,5.27,5.12,5.09,72872.83,-0.15,-2.85,5.056,5.036,5.345,85536.28,94653.3,100538.68
2019-05-10,4.95,5.36,5.27,4.88,180848.56,0.36,7.33,5.002,5.066,5.379,96332.91,92770.42,102623.53
2019-05-09,4.94,5.01,4.91,4.88,40707.44,-0.08,-1.6,4.966,5.078,5.404,76744.14,90473.57,98507.1
2019-05-08,4.96,5.05,4.99,4.88,54372.83,0.0,0.0,4.966,5.153,5.449,101736.2,99670.81,104959.35
2019-05-07,4.92,5.05,4.99,4.87,78879.72,0.14,2.89,4.982,5.223,5.486,103338.87,104089.83,107190.27
2019-05-06,4.97,5.02,4.85,4.68,126856.0,-0.24,-4.71,5.016,5.294,5.523,103770.33,104577.28,110310.42
2019-04-30,4.89,5.13,5.09,4.87,82904.69,0.18,3.67,5.13,5.386,5.562,89207.93,101779.29,109357.99
2019-04-29,4.66,5.0,4.91,4.66,165667.75,-0.16,-3.16,5.19,5.451,5.588,104203.01,105856.72,110687.8
2019-04-26,5.16,5.19,5.07,5.06,62386.21,-0.09,-1.74,5.34,5.533,5.615,97605.42,102675.41,106045.17
2019-04-25,5.42,5.42,5.16,5.15,81037.0,-0.26,-4.8,5.464,5.601,5.627,104840.78,103200.79,105971.38
2019-04-24,5.4,5.44,5.42,5.34,54044.0,0.03,0.56,5.572,5.653,5.639,105384.24,106424.06,106371.31
2019-04-23,5.66,5.67,5.39,5.32,157880.09,-0.27,-4.77,5.642,5.691,5.644,114350.65,112476.65,110722.81
2019-04-22,5.68,5.8,5.66,5.64,132679.78,-0.03,-0.53,5.712,5.73,5.664,107510.43,106540.62,112178.87
2019-04-19,5.68,5.74,5.69,5.56,98563.04,-0.01,-0.17,5.726,5.745,5.674,107745.41,110247.89,119325.25
2019-04-18,5.78,5.83,5.7,5.67,83754.28,-0.07,-1.21,5.738,5.749,5.668,101560.8,110290.71,118957.12
2019-04-17,5.75,5.83,5.77,5.72,98876.05,0.03,0.52,5.734,5.751,5.66,107463.89,116043.56,118787.65
2019-04-16,5.68,5.78,5.74,5.57,123679.0,0.01,0.17,5.74,5.738,5.65,110602.64,116936.69,118745.2
2019-04-15,5.85,5.91,5.73,5.72,133854.66,-0.02,-0.35,5.748,5.725,5.643,105570.81,115518.89,118560.2
2019-04-12,5.7,5.75,5.75,5.62,67640.02,0.07,1.23,5.764,5.696,5.632,112750.37,109414.92,115688.81
2019-04-11,5.76,5.84,5.68,5.68,113269.72,-0.12,-2.07,5.76,5.652,5.617,119020.62,108741.96,119719.75
2019-04-10,5.72,5.86,5.8,5.65,114569.82,0.02,0.35,5.768,5.625,5.619,124623.23,106318.55,125974.46
2019-04-09,5.81,5.81,5.78,5.69,98519.83,-0.03,-0.52,5.736,5.597,5.608,123270.73,108968.97,127752.92
2019-04-08,5.73,5.92,5.81,5.61,169752.44,0.08,1.4,5.702,5.597,5.598,125466.97,117817.12,129268.99
2019-04-04,5.8,5.83,5.73,5.67,98991.27,0.01,0.17,5.628,5.602,5.578,106079.48,128402.61,128405.67
2019-04-03,5.59,5.79,5.72,5.54,141282.8,0.08,1.42,5.544,5.586,5.576,98463.31,127623.52,132929.7
2019-04-02,5.63,5.67,5.64,5.57,107807.32,0.03,0.54,5.482,5.569,5.573,88013.86,121531.74,139870.54
2019-04-01,5.48,5.63,5.61,5.45,109501.0,0.17,3.12,5.458,5.561,5.558,94667.21,120553.71,143747.54
2019-03-29,5.32,5.45,5.44,5.22,72815.02,0.13,2.45,5.492,5.561,5.536,110167.27,121601.52,147231.59
2019-03-28,5.37,5.46,5.31,5.26,60910.4,-0.1,-1.85,5.576,5.568,5.522,150725.74,121962.7,147893.95
2019-03-27,5.53,5.59,5.41,5.31,89035.56,-0.11,-1.99,5.628,5.581,5.515,156783.74,130697.53,150909.63
2019-03-26,5.78,5.84,5.52,5.52,141074.09,-0.26,-4.5,5.656,5.613,5.499,155049.63,145630.38,153467.93
2019-03-25,5.75,5.85,5.78,5.66,187001.28,-0.08,-1.36,5.664,5.618,5.479,146440.21,146536.87,157154.89
2019-03-22,5.59,5.98,5.86,5.54,275607.38,0.29,5.21,5.63,5.598,5.443,133035.77,140720.86,156747.55
2019-03-21,5.53,5.65,5.57,5.53,91200.38,0.02,0.36,5.56,5.554,5.393,93199.66,128408.72,146610.48
2019-03-20,5.56,5.58,5.55,5.42,80365.0,-0.01,-0.18,5.534,5.565,5.355,104611.33,138235.88,146252.62
2019-03-19,5.63,5.64,5.56,5.5,98027.02,-0.05,-0.89,5.57,5.577,5.32,136211.14,158209.34,145818.47
2019-03-18,5.51,5.62,5.61,5.46,119979.08,0.1,1.81,5.572,5.554,5.284,146633.54,166941.36,144822.52
2019-03-15,5.47,5.57,5.51,5.42,76426.81,0.07,1.29,5.566,5.511,5.247,148405.95,172861.67,141930.81
2019-03-14,5.65,5.74,5.44,5.36,148258.72,-0.29,-5.06,5.548,5.476,5.21,163617.79,173825.19,140620.16
2019-03-13,5.59,5.96,5.73,5.52,238364.05,0.16,2.87,5.596,5.449,5.176,171860.43,171121.72,134994.93
2019-03-12,5.63,5.68,5.57,5.48,150139.02,-0.01,-0.18,5.584,5.384,5.127,180207.53,161305.49,125906.01
