date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-05-21,25.93,26.26,25.95,25.65,5226.8,0.0,0.0,26.426,26.671,26.71,9679.04,13621.99,11732.49
2019-05-20,26.03,26.03,25.95,25.38,4422.0,-0.05,-0.19,26.592,26.81,26.827,11890.56,15758.48,11843.1
2019-05-17,27.0,27.1,26.0,25.77,8989.4,-0.93,-3.45,26.862,26.805,26.962,13669.12,16533.1,12106.58
2019-05-16,27.1,27.37,26.93,26.71,14104.0,-0.37,-1.35,27.248,26.787,27.095,18150.88,16453.42,12295.77
2019-05-15,26.9,27.68,27.3,26.63,15653.0,0.52,1.94,27.038,26.675,27.177,18404.84,15700.48,12304.66
2019-05-14,26.6,27.53,26.78,26.3,16284.4,-0.52,-1.91,26.916,26.544,27.305,17564.93,14760.78,11683.81
2019-05-13,27.2,27.8,27.3,26.69,13314.8,-0.63,-2.26,27.028,26.522,27.462,19626.39,13763.41,11213.49
2019-05-10,25.55,28.08,27.93,25.49,31398.2,2.05,7.92,26.748,26.517,27.61,19397.07,13005.33,10998.84
2019-05-09,26.26,26.43,25.88,24.5,15373.8,-0.81,-3.04,26.326,26.463,27.77,14755.96,10220.57,9978.69
2019-05-08,26.5,26.96,26.69,26.08,11453.47,-0.65,-2.38,26.312,26.633,28.092,12996.12,9435.49,10623.76
2019-05-07,25.89,27.59,27.34,25.42,26591.7,1.44,5.56,26.172,26.749,28.357,11956.63,9842.98,11059.4
2019-05-06,25.81,26.26,25.9,24.1,12168.2,0.08,0.31,26.016,26.843,28.505,7900.43,7927.72,10197.5
2019-04-30,25.83,26.1,25.82,25.5,8192.65,0.01,0.04,26.286,27.118,28.752,6613.59,7680.06,10625.22
2019-04-29,25.92,26.29,25.81,25.68,6574.6,-0.18,-0.69,26.6,27.402,28.955,5685.17,8138.12,11167.76
2019-04-26,26.68,26.68,25.99,25.86,6256.0,-0.57,-2.15,26.954,27.678,29.092,5874.85,8908.85,11203.01
