date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-05-21,6.42,6.69,6.66,6.34,338700.22,0.14,2.15,6.514,6.235,6.44,375750.29,322215.88,454806.69
2019-05-20,6.32,6.53,6.52,6.03,319425.03,0.17,2.68,6.362,6.151,6.534,347016.58,314925.61,532013.67
2019-05-17,6.96,6.96,6.35,6.31,568992.38,-0.48,-7.03,6.27,6.072,6.595,330466.78,319507.29,590942.87
2019-05-16,6.25,6.83,6.83,6.25,293195.81,0.62,9.98,6.222,6.074,6.651,289087.01,289114.14,590209.44
2019-05-15,5.97,6.35,6.21,5.92,358438.0,0.31,5.25,6.012,6.013,6.648,272219.63,312991.65,624263.88
2019-05-14,5.9,6.07,5.9,5.88,195031.69,-0.16,-2.64,5.956,6.083,6.646,268681.47,339854.79,623442.74
2019-05-13,6.02,6.16,6.06,5.94,236676.0,-0.05,-0.82,5.94,6.149,6.641,282834.63,365086.46,619392.75
2019-05-10,5.89,6.16,6.11,5.6,362093.53,0.33,5.71,5.874,6.24,6.636,308547.8,386519.01,613540.17
2019-05-09,5.77,5.96,5.78,5.75,208858.95,-0.15,-2.53,5.926,6.321,6.635,289141.26,410738.19,604786.35
2019-05-08,5.61,6.15,5.93,5.56,340747.16,0.11,1.89,6.014,6.468,6.641,353763.67,467667.11,602547.7
2019-05-07,5.8,5.87,5.82,5.59,265797.53,0.09,1.57,6.21,6.645,6.648,411028.12,587397.51,592793.9
2019-05-06,6.01,6.1,5.73,5.73,365241.84,-0.64,-10.05,6.358,6.916,6.662,447338.29,749101.73,589197.53
2019-04-30,6.25,6.4,6.37,6.17,265060.84,0.15,2.41,6.606,7.118,6.673,464490.22,862378.45,578214.57
2019-04-29,6.99,6.99,6.22,6.22,531971.0,-0.69,-9.99,6.716,7.227,6.652,532335.11,891304.74,573088.96
2019-04-26,6.63,7.22,6.91,6.59,627069.38,0.35,5.33,6.922,7.283,6.631,581570.55,935536.11,552821.59
2019-04-25,6.92,6.97,6.56,6.55,447348.38,-0.41,-5.88,7.08,7.208,6.564,763766.9,907030.68,526060.93
2019-04-24,6.87,7.14,6.97,6.77,451001.5,0.05,0.72,7.474,7.132,6.525,1050865.17,873699.05,509219.53
2019-04-23,7.18,7.31,6.92,6.83,604285.31,-0.33,-4.55,7.63,7.032,6.461,1260266.67,840561.32,497876.21
2019-04-22,7.49,7.63,7.25,7.1,778148.19,-0.45,-5.84,7.738,6.949,6.413,1250274.36,798834.52,480117.34
2019-04-19,8.0,8.05,7.7,7.68,1538051.12,-0.83,-9.73,7.644,6.814,6.359,1289501.67,737428.28,465371.93
2019-04-18,7.81,8.53,8.53,7.64,1882839.75,0.78,10.06,7.336,6.65,6.298,1050294.47,598190.3,424500.62
2019-04-17,8.1,8.21,7.75,7.53,1498009.0,0.29,3.89,6.79,6.408,6.165,696532.92,429293.33,336798.23
2019-04-16,6.7,7.46,7.46,6.58,554323.75,0.68,10.03,6.434,6.228,6.072,420855.97,294050.7,268208.47
2019-04-15,6.25,6.78,6.78,6.06,974284.75,0.62,10.06,6.16,6.077,5.989,347394.67,254873.18,246818.19
2019-04-12,5.8,6.25,6.16,5.77,342015.09,0.36,6.21,5.984,5.978,5.93,185354.88,170107.07,204900.13
2019-04-11,5.97,6.01,5.8,5.8,114032.0,-0.17,-2.85,5.964,5.92,5.896,146086.13,145091.18,198833.94
2019-04-10,6.03,6.05,5.97,5.94,119624.25,-0.12,-1.97,6.026,5.918,5.896,162053.74,144740.02,204459.99
2019-04-09,5.9,6.1,6.09,5.85,187017.25,0.19,3.22,6.022,5.889,5.899,167245.43,155191.09,213337.12
2019-04-08,6.08,6.12,5.9,5.81,164085.83,-0.16,-2.64,5.994,5.877,5.888,162351.69,161400.16,217437.06
2019-04-04,6.15,6.2,6.06,6.01,145671.3,-0.05,-0.82,5.972,5.904,5.88,154859.25,193315.59,233093.54
2019-04-03,5.88,6.11,6.11,5.84,193870.08,0.16,2.69,5.876,5.945,5.896,144096.23,250810.95,260870.47
2019-04-02,5.99,6.01,5.95,5.9,145582.7,0.0,0.0,5.81,5.922,5.897,127426.3,244303.12,268627.04
2019-04-01,5.82,5.98,5.95,5.8,162548.53,0.16,2.76,5.756,5.915,5.879,143136.75,242366.24,270984.44
2019-03-29,5.59,5.8,5.79,5.48,126623.66,0.21,3.76,5.76,5.9,5.851,160448.63,238763.2,276780.46
2019-03-28,5.75,5.75,5.58,5.58,91856.2,-0.2,-3.46,5.836,5.882,5.825,231771.92,239693.19,276857.05
2019-03-27,5.74,5.78,5.78,5.6,110520.42,0.1,1.76,6.014,5.872,5.807,357525.66,252576.7,278970.32
2019-03-26,5.92,6.0,5.68,5.66,224134.94,-0.29,-4.86,6.034,5.873,5.778,361179.95,264179.95,284584.11
2019-03-25,6.0,6.12,5.97,5.93,249107.94,-0.2,-3.24,6.074,5.908,5.752,341595.74,271483.15,288442.13
2019-03-22,6.34,6.43,6.17,6.1,483240.12,-0.3,-4.64,6.04,5.899,5.702,317077.78,273473.96,285714.92
2019-03-21,5.86,6.47,6.47,5.77,720624.88,0.59,10.03,5.928,5.856,5.628,247614.46,272871.49,267292.26
2019-03-20,5.93,5.93,5.88,5.64,128791.85,0.0,0.0,5.73,5.846,5.532,147627.74,270930.0,237008.93
2019-03-19,5.89,5.99,5.88,5.8,126213.9,0.08,1.38,5.712,5.872,5.467,167179.96,292950.95,233965.34
2019-03-18,5.73,5.82,5.8,5.61,126518.13,0.19,3.39,5.742,5.842,5.401,201370.56,299602.64,232427.9
2019-03-15,5.52,5.65,5.61,5.48,135923.53,0.13,2.37,5.758,5.802,5.34,229870.14,314797.71,231978.9
2019-03-14,5.72,5.77,5.48,5.35,220691.31,-0.31,-5.35,5.784,5.767,5.282,298128.51,314020.9,227815.43
2019-03-13,5.99,6.08,5.79,5.68,226552.94,-0.24,-3.98,5.962,5.742,5.233,394232.25,305363.94,219165.56
2019-03-12,5.91,6.24,6.03,5.86,297166.88,0.15,2.55,6.032,5.682,5.167,418721.94,304988.26,210587.62
2019-03-11,5.69,5.88,5.88,5.61,269016.06,0.14,2.44,5.942,5.595,5.087,397834.73,305401.12,197744.47
2019-03-08,6.1,6.18,5.74,5.73,477215.38,-0.63,-9.89,5.846,5.504,5.012,399725.27,297955.88,186282.17
2019-03-07,6.61,6.75,6.37,6.23,701210.0,0.23,3.75,5.75,5.399,4.941,329913.29,261713.03,163652.45
2019-03-06,5.57,6.14,6.14,5.5,349001.38,0.56,10.04,5.522,5.218,4.832,216495.63,203087.86,130858.66
2019-03-05,5.31,5.63,5.58,5.29,192730.83,0.18,3.33,5.332,5.062,4.739,191254.58,174979.73,115556.66
2019-03-04,5.28,5.64,5.4,5.2,278468.75,0.14,2.66,5.248,4.959,4.681,212967.51,165253.16,108379.57
2019-03-01,5.23,5.32,5.26,5.19,128155.49,0.03,0.57,5.162,4.878,4.638,196186.5,149160.1,96423.76
2019-02-28,5.23,5.33,5.23,5.13,134121.7,0.04,0.77,5.048,4.797,4.604,193512.77,141609.96,91305.13
2019-02-27,5.11,5.33,5.19,5.1,222796.14,0.03,0.58,4.914,4.723,4.575,189680.09,132967.19,86178.69
2019-02-26,5.0,5.39,5.16,4.93,301295.47,0.19,3.82,4.792,4.652,4.546,158704.88,116186.97,75910.74
2019-02-25,4.78,4.97,4.97,4.73,194563.7,0.28,5.97,4.67,4.579,4.52,117538.81,90087.83,62181.71
2019-02-22,4.54,4.71,4.69,4.54,114786.82,0.13,2.85,4.594,4.52,4.506,102133.69,74608.45,55593.87
2019-02-21,4.57,4.7,4.56,4.55,114958.31,-0.02,-0.44,4.546,4.482,4.501,89707.15,65591.87,51091.38
2019-02-20,4.53,4.58,4.58,4.5,67920.12,0.03,0.66,4.532,4.446,4.501,76254.29,58629.47,47382.84
2019-02-19,4.6,4.6,4.55,4.51,95465.12,-0.04,-0.87,4.512,4.416,4.504,73669.06,56133.58,45614.82
2019-02-18,4.46,4.59,4.59,4.46,117538.09,0.14,3.15,4.488,4.402,4.509,62636.84,51505.97,42512.09
2019-02-15,4.47,4.55,4.45,4.44,52654.11,-0.04,-0.89,4.446,4.398,4.512,47083.21,43687.42,38426.93
2019-02-14,4.49,4.52,4.49,4.44,47694.0,0.01,0.22,4.418,4.411,4.524,41476.59,41000.31,39712.88
2019-02-13,4.4,4.52,4.48,4.4,54994.0,0.05,1.13,4.36,4.426,4.528,41004.64,39390.2,39435.19
2019-02-12,4.37,4.46,4.43,4.36,40304.0,0.05,1.14,4.32,4.44,4.531,38598.1,35634.5,39028.08
2019-02-11,4.33,4.39,4.38,4.3,39769.95,0.07,1.62,4.316,4.461,4.538,40375.1,34275.6,39408.48
2019-02-01,4.21,4.32,4.31,4.21,24621.0,0.11,2.62,4.35,4.491,4.551,40291.63,36579.29,41164.88
2019-01-31,4.29,4.35,4.2,4.2,45334.27,-0.08,-1.87,4.404,4.52,4.557,40524.03,36590.89,42021.84
2019-01-30,4.38,4.42,4.28,4.28,42961.27,-0.13,-2.95,4.492,4.555,4.565,37775.75,36136.2,40644.47
2019-01-29,4.55,4.55,4.41,4.35,49189.0,-0.14,-3.08,4.56,4.592,4.57,32670.9,35096.06,39319.66
2019-01-28,4.64,4.64,4.55,4.51,39352.6,-0.03,-0.66,4.606,4.615,4.569,28176.1,33518.2,37902.66
2019-01-25,4.64,4.68,4.58,4.57,25783.0,-0.06,-1.29,4.632,4.625,4.56,32866.96,33166.44,38884.68
2019-01-24,4.63,4.7,4.64,4.6,31592.9,0.02,0.43,4.636,4.636,4.555,32657.76,38425.45,40075.03
2019-01-23,4.62,4.67,4.62,4.61,17437.0,-0.02,-0.43,4.618,4.629,4.539,34496.65,39480.18,39824.73
2019-01-22,4.72,4.72,4.64,4.62,26715.0,-0.04,-0.85,4.624,4.621,4.53,37521.22,42421.66,39818.1
2019-01-21,4.6,4.74,4.68,4.58,62806.88,0.08,1.74,4.624,4.615,4.517,38860.31,44541.35,39679.95
2019-01-18,4.55,4.6,4.6,4.5,24737.0,0.05,1.1,4.618,4.61,4.505,33465.93,45750.46,37382.3
2019-01-17,4.65,4.65,4.55,4.54,40787.39,-0.1,-2.15,4.636,4.593,4.496,44193.15,47452.78,37026.65
2019-01-16,4.65,4.72,4.65,4.64,32559.84,0.01,0.22,4.64,4.575,4.491,44463.7,45152.74,36164.28
2019-01-15,4.62,4.67,4.64,4.61,33410.43,-0.01,-0.21,4.618,4.547,4.481,47322.1,43543.26,36305.97
2019-01-14,4.71,4.72,4.65,4.61,35835.0,-0.04,-0.85,4.606,4.522,4.477,50222.4,42287.12,37716.3
2019-01-11,4.57,4.74,4.69,4.57,78373.1,0.12,2.63,4.602,4.495,4.473,58035.0,44602.92,37367.65
2019-01-10,4.54,4.62,4.57,4.53,42140.12,0.03,0.66,4.55,4.473,4.466,50712.41,41724.61,35471.49
2019-01-09,4.59,4.65,4.54,4.52,46851.86,-0.04,-0.87,4.51,4.449,4.469,45841.79,40169.29,35762.24
2019-01-08,4.6,4.67,4.58,4.55,47911.9,-0.05,-1.08,4.476,4.438,4.468,39764.41,37214.53,35346.47
2019-01-07,4.43,4.63,4.63,4.43,74898.0,0.2,4.51,4.438,4.418,4.465,34351.83,34818.54,35034.17
2019-01-04,4.31,4.46,4.43,4.31,41760.17,0.06,1.37,4.388,4.399,4.461,31170.83,29014.14,35448.77
2019-01-03,4.37,4.45,4.37,4.37,17787.0,0.0,0.0,4.396,4.399,4.475,32736.8,26600.52,40224.67
2019-01-02,4.38,4.42,4.37,4.37,16465.0,-0.02,-0.46,4.388,4.406,4.487,34496.8,27175.82,41913.97
