date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-05-21,39.0,43.56,43.56,37.5,372535.44,3.96,10.0,39.286,36.122,34.733,251700.05,180216.91,125286.15
2019-05-20,36.35,40.6,39.6,35.1,238620.55,2.1,5.6,37.632,34.806,34.366,208953.83,149864.64,110673.62
2019-05-17,42.0,42.0,37.5,37.0,301421.03,-2.19,-5.52,36.628,33.835,34.248,181985.27,134002.29,102789.29
2019-05-16,36.6,39.69,39.69,36.6,214310.08,3.61,10.01,35.908,33.38,34.251,148162.76,108610.73,93069.93
2019-05-15,35.23,36.31,36.08,34.61,131613.16,0.79,2.24,34.194,32.591,34.063,122427.23,93282.73,86334.36
2019-05-14,36.94,38.04,35.29,35.01,158804.34,0.71,2.05,32.958,32.245,34.078,108733.76,87243.47,84591.52
2019-05-13,34.0,34.99,34.58,33.01,103777.74,0.68,2.01,31.98,32.123,34.168,90775.44,78700.73,81344.71
2019-05-10,31.2,33.96,33.9,31.2,132308.48,2.78,8.93,31.042,32.147,34.337,86019.31,73750.32,82945.19
2019-05-09,29.8,31.74,31.12,29.6,85632.41,1.22,4.08,30.852,32.317,34.556,69058.7,68614.85,86157.22
2019-05-08,29.42,30.76,29.9,29.33,63145.83,-0.5,-1.65,30.988,32.72,35.072,64138.24,66965.95,93914.47
2019-05-07,30.41,31.15,30.4,29.93,69012.73,0.51,1.71,31.532,33.343,35.543,65753.17,70355.39,100740.57
2019-05-06,31.6,32.5,29.89,29.8,79997.08,-3.06,-9.29,32.266,33.925,35.965,66626.01,71482.61,108221.29
2019-04-30,32.4,33.1,32.95,32.0,47505.43,1.15,3.62,33.252,34.661,36.425,61481.34,71576.28,117995.46
2019-04-29,32.98,32.98,31.8,31.36,61030.11,-0.82,-2.51,33.782,35.121,36.554,68171.0,77529.13,124603.04
2019-04-26,33.7,34.15,32.62,32.57,71220.5,-1.45,-4.26,34.452,35.534,36.691,69793.67,79385.98,128830.51
2019-04-25,34.79,35.65,34.07,34.0,73376.94,-0.75,-2.15,35.154,35.911,36.74,74957.61,81939.57,133095.67
2019-04-24,35.15,35.49,34.82,34.45,54273.7,-0.78,-2.19,35.584,36.213,36.801,76339.2,83988.69,137523.21
2019-04-23,35.12,36.15,35.6,34.37,80953.77,0.45,1.28,36.07,36.526,36.885,81671.23,92140.06,143552.37
2019-04-22,35.6,36.68,35.15,35.02,69143.43,-0.98,-2.71,36.46,36.794,37.025,86887.25,103699.6,147763.08
2019-04-19,35.93,36.38,36.13,34.5,97040.22,-0.09,-0.25,36.616,37.424,37.24,88978.29,120863.0,153575.99
2019-04-18,37.0,37.73,36.22,36.18,80284.9,-1.03,-2.77,36.668,37.743,37.305,88921.52,131125.75,158339.13
2019-04-17,37.43,38.12,37.25,36.95,80933.82,-0.3,-0.8,36.842,38.004,37.296,91638.18,144959.98,162369.17
2019-04-16,35.0,37.7,37.55,34.95,107033.9,1.62,4.51,36.982,38.188,37.283,102608.89,164414.63,168758.87
2019-04-15,37.0,37.85,35.93,35.75,79598.63,-0.46,-1.26,37.128,37.987,37.188,120511.94,171676.95,175234.51
2019-04-12,37.09,37.5,36.39,35.52,96756.37,-0.7,-1.89,38.232,37.847,37.012,152747.7,178275.04,176224.44
2019-04-11,37.25,38.85,37.09,37.0,93868.18,-0.86,-2.27,38.818,37.568,36.777,173329.97,184251.77,179749.09
2019-04-10,37.45,38.95,37.95,36.11,135787.36,-0.33,-0.86,39.166,37.389,36.508,198281.78,191057.73,181707.61
2019-04-09,40.9,40.9,38.28,37.99,196549.16,-3.17,-7.65,39.394,37.243,36.17,226220.37,194964.69,181514.21
2019-04-08,39.7,42.07,41.45,38.5,240777.42,2.13,5.42,38.846,37.255,35.812,222841.96,191826.57,177704.04
2019-04-04,38.5,40.52,39.32,37.95,199667.75,0.49,1.26,37.462,37.055,35.24,203802.39,186288.98,176169.08
2019-04-03,38.3,39.8,38.83,37.9,218627.19,-0.26,-0.67,36.318,36.866,34.833,195173.57,185552.51,177544.22
2019-04-02,35.58,39.09,39.09,35.0,275480.34,3.55,9.99,35.612,36.587,34.309,183833.68,179778.36,174070.28
2019-04-01,34.2,37.01,35.54,34.2,179657.09,1.01,2.92,35.092,36.377,33.692,163709.0,173103.11,163909.96
2019-03-29,33.38,34.98,34.53,33.28,145579.58,0.93,2.77,35.664,36.388,33.22,160811.18,178792.08,158910.87
2019-03-28,34.85,35.0,33.6,33.33,156523.67,-1.7,-4.82,36.648,36.176,32.775,168775.58,174173.84,154091.93
2019-03-27,36.98,37.2,35.3,34.24,161927.7,-1.19,-3.26,37.414,35.986,32.374,175931.45,175246.41,148561.12
2019-03-26,38.32,39.1,36.49,35.75,174856.98,-1.91,-4.97,37.562,35.626,31.903,175723.04,172357.49,144653.42
2019-03-25,38.65,39.55,38.4,37.62,165167.95,-1.05,-2.66,37.662,35.097,31.42,182497.22,168063.73,143137.35
2019-03-22,37.46,39.9,39.45,37.46,185401.58,2.02,5.4,37.112,34.369,30.82,196772.98,163581.5,142025.24
2019-03-21,36.06,38.67,37.43,35.7,192303.02,1.39,3.86,35.704,33.424,30.047,179572.1,166049.19,134879.23
2019-03-20,36.0,36.84,36.04,35.15,160885.69,-0.95,-2.57,34.558,32.8,29.357,174561.37,169535.94,128085.53
2019-03-19,35.0,37.99,36.99,34.85,208727.88,1.34,3.76,33.69,32.031,28.727,168991.93,168362.2,122398.11
2019-03-18,35.65,35.65,35.65,34.1,236546.73,3.24,10.0,32.532,31.007,28.027,153630.24,154716.81,113642.91
2019-03-15,32.66,32.99,32.41,31.0,99397.16,0.71,2.24,31.626,30.051,27.383,130390.03,139029.67,103390.45
2019-03-14,31.15,33.68,31.7,30.37,167249.38,0.0,0.0,31.144,29.374,26.866,152526.28,134010.02,99562.74
2019-03-13,31.4,32.6,31.7,31.08,133038.48,0.5,1.6,31.042,28.762,26.383,164510.5,121875.84,92119.96
2019-03-12,31.99,32.41,31.2,30.65,131919.47,0.08,0.26,30.372,28.18,25.903,167732.48,116949.35,86957.78
2019-03-11,29.87,31.75,31.12,29.85,120345.64,1.12,3.73,29.482,27.742,25.42,155803.37,118210.96,81201.76
2019-03-08,30.26,32.68,30.0,29.89,210078.41,-1.19,-3.81,28.476,27.27,24.942,147669.31,120468.98,76008.78
2019-03-07,27.84,31.19,31.19,27.58,227170.52,2.84,10.02,27.604,26.67,24.488,115493.77,103709.27,66364.67
2019-03-06,27.8,28.98,28.35,27.62,149148.34,1.6,5.98,26.482,25.913,23.935,79241.17,86635.13,57297.28
2019-03-05,26.15,26.77,26.75,25.88,72273.94,0.66,2.53,25.988,25.423,23.599,66166.22,76434.02,50267.45
2019-03-04,25.75,26.51,26.09,25.51,79675.35,0.45,1.75,26.002,25.046,23.359,80618.54,72569.02,47328.12
2019-03-01,25.8,25.97,25.64,24.88,49200.71,0.06,0.23,26.064,24.715,23.161,93268.66,67751.23,43846.89
2019-02-28,25.88,26.18,25.58,25.3,45907.49,-0.3,-1.16,25.736,24.358,22.996,91924.77,65115.46,42153.25
2019-02-27,26.58,26.99,25.88,25.72,83773.63,-0.94,-3.5,25.344,24.004,22.851,94029.09,62364.09,40548.13
2019-02-26,26.5,28.16,26.82,26.06,144535.53,0.42,1.59,24.858,23.625,22.69,86701.81,56966.21,37113.2
2019-02-25,24.31,26.4,26.4,23.9,142925.92,2.4,10.0,24.09,23.098,22.492,64519.49,44192.55,30705.12
2019-02-22,23.49,24.02,24.0,23.26,42481.3,0.38,1.61,23.366,22.614,22.332,42233.81,31548.58,24475.62
2019-02-21,23.5,24.3,23.62,23.28,56429.07,0.17,0.72,22.98,22.306,22.29,38306.14,29020.06,23752.57
2019-02-20,23.01,23.99,23.45,22.92,47137.23,0.47,2.04,22.664,21.956,22.247,30699.09,27959.43,22051.39
2019-02-19,22.77,23.26,22.98,22.5,33623.93,0.2,0.88,22.392,21.774,22.222,27230.6,24100.88,20328.14
2019-02-18,22.07,22.8,22.78,22.07,31497.5,0.71,3.22,22.106,21.672,22.225,23865.62,22087.23,19333.63
2019-02-15,22.06,22.34,22.07,21.92,22842.95,0.03,0.14,21.862,21.607,22.232,20863.35,19942.54,18561.01
2019-02-14,22.09,22.15,22.04,21.74,18393.84,-0.05,-0.23,21.632,21.634,22.285,19733.99,19191.05,18503.44
2019-02-13,21.55,22.32,22.09,21.49,29794.78,0.54,2.51,21.248,21.697,22.323,25219.77,18732.17,18230.75
2019-02-12,21.53,21.8,21.55,21.41,16799.02,-0.01,-0.05,21.156,21.755,22.365,20971.16,17260.19,17951.95
2019-02-11,21.02,21.59,21.56,21.02,16486.16,0.64,3.06,21.238,21.885,22.444,20308.83,17217.69,18244.72
2019-02-01,20.2,20.98,20.92,20.2,17196.16,0.8,3.98,21.352,22.049,22.539,19021.74,17402.65,19248.2
2019-01-31,21.4,21.73,20.12,19.68,45822.72,-1.51,-6.98,21.636,22.274,22.634,18648.11,18485.07,19646.68
2019-01-30,21.8,22.09,21.63,21.61,8551.73,-0.33,-1.5,22.146,22.537,22.729,12244.57,16143.36,18001.32
2019-01-29,22.07,22.3,21.96,21.7,13487.4,-0.17,-0.77,22.354,22.669,22.733,13549.21,16555.39,18396.0
2019-01-28,22.59,22.71,22.13,22.11,10050.68,-0.21,-0.94,22.532,22.778,22.753,14126.54,16580.04,18346.38
