date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-05-21,4.73,4.76,4.74,4.67,16935.0,0.07,1.5,4.764,4.776,5.003,17853.19,20061.45,32909.02
2019-05-20,4.68,4.7,4.67,4.56,12314.0,-0.01,-0.21,4.772,4.772,5.051,17603.59,21964.15,33532.79
2019-05-17,4.88,4.89,4.68,4.66,19899.03,-0.2,-4.1,4.8,4.767,5.104,19061.1,25792.71,34954.04
2019-05-16,4.94,4.94,4.88,4.83,21204.05,0.03,0.62,4.844,4.81,5.156,21077.89,25965.91,35954.12
2019-05-15,4.8,4.85,4.85,4.77,18913.87,0.07,1.46,4.816,4.828,5.194,20356.28,30590.3,36641.35
2019-05-14,4.79,4.84,4.78,4.74,15687.0,-0.03,-0.62,4.788,4.891,5.237,22269.71,35045.37,37933.1
2019-05-13,4.88,4.88,4.81,4.79,19601.54,-0.09,-1.84,4.772,4.944,5.286,26324.71,37858.77,40202.67
2019-05-10,4.77,4.91,4.9,4.66,29983.0,0.16,3.38,4.734,5.007,5.34,32524.32,39176.19,42511.17
2019-05-09,4.72,4.79,4.74,4.68,17596.0,0.03,0.64,4.776,5.058,5.391,30853.92,40758.46,44814.81
2019-05-08,4.65,4.78,4.71,4.61,28481.0,0.01,0.21,4.84,5.134,5.444,40824.32,44982.72,49786.22
2019-05-07,4.71,4.76,4.7,4.62,35962.0,0.08,1.73,4.994,5.23,5.508,47821.03,45756.59,55335.9
2019-05-06,5.03,5.05,4.62,4.6,50599.61,-0.49,-9.59,5.116,5.33,5.558,49392.83,45101.42,56599.48
2019-04-30,5.06,5.18,5.11,5.01,21631.01,0.05,0.99,5.28,5.441,5.61,45828.05,44115.36,59208.09
2019-04-29,5.43,5.45,5.06,5.04,67448.0,-0.42,-7.66,5.34,5.501,5.64,50663.0,45942.34,63608.13
2019-04-26,5.22,5.58,5.48,5.21,63464.51,0.17,3.2,5.428,5.559,5.662,49141.11,42692.4,63714.28
2019-04-25,5.51,5.68,5.31,5.3,43821.0,-0.13,-2.39,5.466,5.583,5.654,43692.15,40820.83,64021.26
2019-04-24,5.42,5.49,5.44,5.32,32775.75,0.03,0.56,5.544,5.627,5.662,40810.02,42546.58,66499.21
2019-04-23,5.48,5.58,5.41,5.38,45805.74,-0.09,-1.64,5.602,5.673,5.668,42402.67,45846.16,71469.58
2019-04-22,5.69,5.72,5.5,5.49,59838.55,-0.17,-3.0,5.662,5.723,5.685,41221.67,48871.16,78972.27
2019-04-19,5.68,5.71,5.67,5.58,36219.71,-0.03,-0.53,5.69,5.753,5.706,36243.69,54589.72,84742.11
2019-04-18,5.76,5.77,5.7,5.69,29410.33,-0.03,-0.52,5.7,5.786,5.692,37949.5,64915.22,86873.98
