date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-05-21,3.48,3.65,3.62,3.45,96391.31,0.14,4.02,3.606,3.645,3.79,99850.92,122543.73,121080.35
2019-05-20,3.52,3.54,3.48,3.39,64657.8,-0.02,-0.57,3.59,3.632,3.832,93356.14,119892.5,127980.33
2019-05-17,3.76,3.76,3.5,3.42,117749.4,-0.22,-5.91,3.622,3.625,3.888,98474.38,125549.42,151546.76
2019-05-16,3.69,3.75,3.72,3.67,102681.04,0.01,0.27,3.666,3.647,3.956,116654.41,121681.72,157661.19
2019-05-15,3.59,3.76,3.71,3.58,117775.04,0.17,4.8,3.658,3.638,4.007,147851.45,124720.92,164777.49
2019-05-14,3.6,3.63,3.54,3.54,63917.4,-0.1,-2.75,3.684,3.652,4.057,145236.54,123076.72,168436.88
2019-05-13,3.65,3.69,3.64,3.59,90249.0,-0.08,-2.15,3.674,3.697,4.115,146428.87,131832.5,179663.51
2019-05-10,3.62,3.79,3.72,3.58,208649.56,0.04,1.09,3.628,3.756,4.161,152624.47,137581.62,186297.8
2019-05-09,3.98,3.99,3.68,3.67,258666.23,-0.16,-4.17,3.628,3.806,4.208,126709.04,126575.74,199544.37
2019-05-08,3.44,3.84,3.84,3.4,104700.52,0.35,10.03,3.618,3.87,4.267,101590.4,116186.9,227037.6
2019-05-07,3.47,3.52,3.49,3.41,69879.04,0.08,2.35,3.62,3.934,4.304,100916.9,119616.97,244314.48
2019-05-06,3.63,3.68,3.41,3.35,121227.0,-0.31,-8.33,3.72,4.031,4.35,117236.13,136068.16,253665.28
2019-04-30,3.65,3.79,3.72,3.64,79072.4,0.09,2.48,3.884,4.151,4.398,122538.78,177544.1,267972.69
2019-04-29,3.84,3.88,3.63,3.61,133073.05,-0.22,-5.71,3.984,4.264,4.437,126442.44,193640.66,287587.7
2019-04-26,4.02,4.02,3.85,3.84,101333.01,-0.14,-3.51,4.122,4.375,4.467,130783.4,204834.05,295784.98
2019-04-25,4.21,4.22,3.99,3.91,151475.2,-0.24,-5.67,4.248,4.462,4.472,138317.04,213797.04,304970.82
2019-04-24,4.25,4.25,4.23,4.11,147740.23,0.01,0.24,4.342,4.532,4.481,154900.19,227494.51,319286.64
2019-04-23,4.3,4.36,4.22,4.22,98590.69,-0.1,-2.31,4.418,4.565,4.485,232549.42,235013.98,348961.52
2019-04-22,4.49,4.5,4.32,4.29,154777.88,-0.16,-3.57,4.544,4.61,4.486,260838.88,272513.01,360507.25
2019-04-19,4.46,4.5,4.48,4.42,139001.2,0.02,0.45,4.628,4.663,4.486,278884.71,337888.31,373721.82
2019-04-18,4.53,4.62,4.46,4.46,234390.95,-0.15,-3.25,4.676,4.674,4.472,289277.04,369012.0,386906.32
