date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-05-21,6.29,6.55,6.42,6.29,171926.0,0.16,2.56,6.468,6.525,7.036,169933.37,182628.74,236132.93
2019-05-20,6.41,6.47,6.26,6.14,194222.16,-0.17,-2.64,6.5,6.555,7.109,168883.51,210803.99,236599.61
2019-05-17,6.61,6.63,6.43,6.42,153955.56,-0.15,-2.28,6.556,6.621,7.195,156922.36,233846.84,240604.1
2019-05-16,6.6,6.62,6.58,6.54,141577.62,-0.07,-1.05,6.612,6.739,7.273,173209.67,240166.3,252295.66
2019-05-15,6.59,6.65,6.65,6.48,187985.52,0.07,1.06,6.578,6.86,7.343,183203.98,252196.87,264786.42
2019-05-14,6.45,6.58,6.58,6.4,166676.69,0.04,0.61,6.582,6.95,7.417,195324.1,255617.25,276498.72
2019-05-13,6.61,6.66,6.54,6.51,134416.41,-0.17,-2.53,6.61,7.065,7.485,252724.48,258848.37,297599.69
2019-05-10,6.42,6.83,6.71,6.28,235392.12,0.3,4.68,6.686,7.19,7.561,310771.31,263185.34,322643.64
2019-05-09,6.6,6.68,6.41,6.38,191549.14,-0.26,-3.9,6.866,7.301,7.635,307122.94,272743.69,352168.32
2019-05-08,6.65,6.8,6.67,6.6,248586.16,-0.05,-0.74,7.142,7.423,7.712,321189.77,296487.17,377104.12
2019-05-07,6.91,7.03,6.72,6.58,453678.56,-0.2,-2.89,7.318,7.547,7.762,315910.39,289637.11,388693.89
2019-05-06,7.36,7.5,6.92,6.85,424650.59,-0.69,-9.07,7.52,7.663,7.801,264972.27,262395.22,393166.68
2019-04-30,7.73,7.91,7.61,7.53,217150.23,-0.18,-2.31,7.694,7.768,7.829,215599.37,247361.36,400439.47
2019-04-29,7.52,7.94,7.79,7.52,261883.31,0.24,3.18,7.736,7.806,7.822,238364.44,264425.02,434851.33
2019-04-26,7.6,7.74,7.55,7.51,222189.28,-0.18,-2.33,7.704,7.825,7.797,271784.56,277375.97,472687.81
2019-04-25,7.76,7.89,7.73,7.67,198987.92,-0.06,-0.77,7.776,7.883,7.77,263363.83,297380.18,500635.53
2019-04-24,7.82,7.91,7.79,7.65,177786.09,-0.03,-0.38,7.806,7.905,7.738,259818.18,336351.02,552462.68
2019-04-23,7.6,7.97,7.82,7.58,330975.62,0.19,2.49,7.842,7.932,7.67,279123.35,382101.93,562465.06
2019-04-22,7.88,7.88,7.63,7.3,428983.91,-0.28,-3.54,7.876,7.969,7.608,290485.59,431592.94,568536.28
2019-04-19,7.87,7.99,7.91,7.83,180085.62,0.03,0.38,7.946,8.0,7.558,282967.38,457721.07,572735.03
2019-04-18,7.93,7.97,7.88,7.86,181259.64,-0.09,-1.13,7.99,7.977,7.484,331396.54,487750.68,589011.98
2019-04-17,8.07,8.14,7.97,7.94,274311.97,-0.02,-0.25,8.004,7.938,7.411,412883.86,523938.13,600078.0
2019-04-16,7.82,8.05,7.99,7.72,387786.81,0.01,0.12,8.022,7.889,7.333,485080.51,553517.58,611590.6
2019-04-15,8.22,8.29,7.98,7.96,391392.88,-0.15,-1.84,8.062,7.837,7.25,572700.29,605277.65,620718.0
2019-04-12,7.95,8.17,8.13,7.87,422231.38,0.18,2.26,8.054,7.769,7.148,632474.75,667999.65,610008.93
2019-04-11,8.01,8.13,7.95,7.92,588696.25,-0.11,-1.36,7.964,7.657,7.037,644104.81,703890.88,603190.97
2019-04-10,8.13,8.4,8.06,8.03,635295.25,-0.13,-1.59,7.872,7.57,6.94,634992.4,768574.34,590448.9
2019-04-09,7.94,8.55,8.19,7.8,825885.69,0.25,3.15,7.756,7.408,6.835,621954.64,742828.2,574297.53
2019-04-08,7.74,8.03,7.94,7.66,690265.19,0.26,3.38,7.612,7.246,6.725,637855.0,705479.63,546595.82
2019-04-04,7.43,7.74,7.68,7.43,480381.69,0.19,2.54,7.484,7.116,6.628,703524.54,687748.99,536842.31
2019-04-03,7.42,7.64,7.49,7.25,543134.19,0.01,0.13,7.35,6.991,6.563,763676.94,690273.28,533146.0
2019-04-02,7.45,7.56,7.48,7.42,570106.44,0.01,0.13,7.268,6.884,6.504,902156.28,676217.87,520880.15
2019-04-01,7.31,7.76,7.47,7.22,905387.5,0.17,2.33,7.06,6.777,6.447,863701.75,669663.62,511404.04
2019-03-29,7.0,7.42,7.3,6.86,1018612.88,0.29,4.14,6.88,6.663,6.382,773104.25,636158.35,489559.84
2019-03-28,7.13,7.3,7.01,6.91,781143.69,-0.07,-0.99,6.748,6.527,6.321,671973.44,552018.21,447793.06
2019-03-27,6.46,7.08,7.08,6.44,1235530.88,0.64,9.94,6.632,6.417,6.272,616869.62,502491.06,416552.36
2019-03-26,6.64,6.72,6.44,6.35,377833.81,-0.13,-1.98,6.5,6.309,6.218,450279.46,412323.46,368214.68
2019-03-25,6.65,6.79,6.57,6.5,452400.0,-0.07,-1.05,6.494,6.262,6.201,475625.48,405766.86,364766.49
2019-03-22,6.49,6.66,6.64,6.4,512958.81,0.21,3.27,6.446,6.203,6.179,499212.44,387712.01,357316.02
2019-03-21,6.42,6.63,6.43,6.41,505624.59,0.01,0.16,6.306,6.139,6.146,432062.98,385935.63,336798.65
2019-03-20,6.41,6.51,6.42,6.33,402580.09,0.01,0.16,6.202,6.134,6.122,388112.5,376018.72,317759.71
2019-03-19,6.33,6.51,6.41,6.28,504563.91,0.08,1.26,6.118,6.123,6.1,374367.47,365542.43,302213.42
2019-03-18,5.94,6.4,6.33,5.94,570334.81,0.39,6.57,6.03,6.116,6.079,335908.24,353144.46,284055.55
2019-03-15,5.91,5.99,5.94,5.89,177211.52,0.03,0.51,5.96,6.1,6.068,276211.59,342961.34,265604.15
2019-03-14,5.99,6.01,5.91,5.86,285872.19,-0.09,-1.5,5.972,6.115,6.067,339808.28,343567.91,261314.52
2019-03-13,5.94,6.06,6.0,5.86,333854.91,0.03,0.5,6.066,6.127,6.072,363924.93,330613.66,252987.06
2019-03-12,5.98,6.05,5.97,5.92,312267.75,-0.01,-0.17,6.128,6.127,6.072,356717.39,324105.9,244376.73
2019-03-11,5.9,6.03,5.98,5.9,271851.56,-0.02,-0.33,6.202,6.139,6.073,370380.69,323766.12,237693.37
2019-03-08,6.31,6.32,6.0,5.95,495194.97,-0.38,-5.96,6.24,6.155,6.073,409711.09,326920.03,229327.9
2019-03-07,6.35,6.5,6.38,6.27,406455.47,0.07,1.11,6.258,6.152,6.068,347327.54,287661.66,212425.59
2019-03-06,6.32,6.33,6.31,6.21,297817.19,-0.03,-0.47,6.188,6.109,6.035,297302.38,259500.7,196665.95
2019-03-05,6.19,6.35,6.34,6.09,380584.25,0.17,2.75,6.126,6.077,6.003,291494.4,238884.41,186780.38
2019-03-04,6.14,6.36,6.17,6.09,468503.56,0.08,1.31,6.076,6.041,5.968,277151.55,214966.64,173232.82
2019-03-01,6.05,6.09,6.09,5.99,183277.23,0.06,0.99,6.07,6.035,5.944,244128.97,188246.96,157944.74
2019-02-28,5.98,6.1,6.03,5.95,156329.66,0.03,0.5,6.046,6.019,5.918,227995.78,179061.14,159921.7
2019-02-27,6.06,6.12,6.0,5.97,268777.31,-0.09,-1.48,6.03,6.016,5.894,221699.02,175360.47,171544.99
2019-02-26,6.15,6.22,6.09,6.04,308869.97,-0.05,-0.81,6.028,6.016,5.888,186274.42,164647.57,164114.85
2019-02-25,5.98,6.15,6.14,5.97,303390.69,0.17,2.85,6.006,6.006,5.881,152781.74,151620.63,155127.39
2019-02-22,5.92,5.98,5.97,5.89,102611.29,0.02,0.34,6.0,5.991,5.869,132364.94,131735.78,145065.7
2019-02-21,6.02,6.02,5.95,5.85,124845.84,-0.04,-0.67,5.992,5.983,5.864,130126.49,137189.52,146837.21
2019-02-20,6.01,6.04,5.99,5.95,91654.3,0.01,0.17,6.002,5.96,5.855,129021.92,133831.2,153329.18
2019-02-19,6.1,6.11,5.98,5.97,141406.59,-0.13,-2.13,6.004,5.928,5.854,143020.72,134676.36,154212.89
2019-02-18,5.92,6.15,6.11,5.92,201306.7,0.18,3.04,6.006,5.894,5.854,150459.52,131499.0,152088.35
2019-02-15,5.99,6.0,5.93,5.93,91419.0,-0.07,-1.17,5.982,5.852,5.846,131106.61,127642.52,145346.7
2019-02-14,6.03,6.05,6.0,5.95,119323.03,0.0,0.0,5.974,5.816,5.848,144252.55,140782.26,147164.19
2019-02-13,6.02,6.1,6.0,5.97,161648.27,0.01,0.17,5.918,5.772,5.852,138640.47,167729.5,148986.61
2019-02-12,6.0,6.2,5.99,5.96,178600.59,0.0,0.0,5.852,5.759,5.848,126332.0,163582.12,149446.01
2019-02-11,5.89,6.0,5.99,5.86,104542.15,0.1,1.7,5.782,5.756,5.846,112538.48,158634.15,146459.09
